#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
toejam2u;홀이와 뚱이 2;MAME Genesis;Toejam & Earl in Panic on Funkotron (U) [!];1993;SEGA;Action;2;;;;;;;;16MB;
tomjermv;톰과 제리;MAME sms;Tom and Jerry - The Movie (Europe);;;Action;;;;;;;;;;
tophuntr;탑헌터 - 로디 & 케시;MAME;0;1994;SNK;Action;2;270;Joystick (8-way);good;1;raster;neogeo;0;0;3
toramich;타이거 로드;MAME pce;Tora eno Michi - Tiger Road (J);1990;Victor;Action;;;;;;;;;;
toshinto;투신도시;MAME fs5000-flop;;1990;Alicesoft;RPG;1;;;;;;MSX2 Disk;all;8Disc;
totowld3;토토 월드 3 (한글판);MAME sms;Toto World 3 (Korea);;;Action;;;;;;;;;;
toystoryu;토이 스토리;MAME Genesis;toystory;1995;Hasbro;Action;1;;;;;;;;32MB;
trackfl2;코나미 스포츠 인 서울  / 트랙 & 필드 2;MAME nes;Track & Field 2 (U);1988;Konami;Sports;1;;;;;;;;;2
trackfld;트랙 앤 필드 / 올림픽;MAME;0;1983;Konami;Sports;4;0;0;good;1;raster;0;0;0;3
Treasure Hunter G (1996,Square,RPG)(K);트레저 헌터 G (한글판);SNES;;1996;Square;RPG;;;;;;;;;;
trgearth;중장기병 레이노스 / 타겟 어스;MAME Genesis;Target Earth (U);1990;Dreamworks Games;Shooting;1;;;;;;;;4MB;
triothep;트리오 더 펀치 - 나를 잊지 마세요.;MAME;0;1989;Data east;Action;1;;;;;;;;;
trojan;트로잔;MAME;0;1986;Capcom;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
truxton;타수진;MAME;0;1989;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
truxton2;타수진 2;MAME;0;1992;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
ts2;투신전 2;PSXmame;0;1995;Capcom;VS Fighting;;;;;;;cpzn2;;;
ttacmeu;티니툰 애크미 올스타즈;MAME megadrij;Tiny Toon Adventures - Acme All-Stars (U);1994;Konami;Sports;2;;;;;;;;8MB;
ttoonbblu;티니툰 어드벤처;MAME snes;Tiny Toons Adventures - Buster Busts Loose (J);1993;Konami;Action;;;;;;;;;;
ttoonbhtu;티니툰 어드벤처;MAME Genesis;Tiny Toon Adventures - Buster's Hidden Treasure (U);1993;Konami;Action;1;;;;;;;;4MB;
ttoonwaku;티니툰 대운동회;MAME snes;Tiny Toons - Wild and Wacky Sports (US);1994;Konami;Sports;;;;;;;;;;
ttoriui;청춘 스캔들;MAME sms;Ttoriui Moheom (Korea);;;Action;;;;;;;;;;
tumblep;텀블 팝;MAME;0;1991;Data east;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
turfmast;네오 터프 마스터즈;MAME;0;1996;Nazca;Sports;;;;;;;neogeo;;;
turtshipk;거북선;MAME;turtship;1988;Philko;Shooting;1;0;Joystick (8-way);good;;;;;;
twcup98;테크모 월드컵 축구 98;MAME;0;1998;tecmo;Sports;4;0;Joystick (8-way);imperfect;1;raster;stvbios;0;0;4
twinbadvj;트윈비 - 레인보우 벨 어드벤처;MAME snes;twinbadv;1994;Konami;Action;;;;;;;;;;
twinbee;트윈비;MAME cpg120-cart;;1986;Konami;Shooting;2;;;;;;MSX ROMPAC;all;256KB;
twinhawk;대선풍 / 트윈 호크;MAME;0;1989;Taito;Shooting;;;;;;;;;;
Twinkle Tale (K);트윙클 테일 (한글판);SEGA Mega Drive;;1992;Toyo Records;Shooting;1;;;;;;;;8MB;
twinspri;트윙클 스프라이트;MAME;0;1996;ADK;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
tx1;TX-1;MAME;0;1983;Tatsumi;Racing;1;0;pedal,dial;imperfect;3;raster;0;0;0;1
uccops;언더커버 캅스;MAME;0;1992;Irem;Arcade;3;0;Joystick (8-way);good;1;raster;0;0;0;2
ultfight;비룡의 권 S;MAME snes;Ultimate Fighter (U);1994;Culture Brain;VS Fight;;;;;;;;;;
ultraman;울트라맨;MAME cpg120-cart;Ultraman (Japan);1984;Bandai;Action;1;;;;;;MSX ROMPAC;all;128KB;
umk3;울티메이트 모탈컴뱃 3;MAME;0;1994;Midway;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;6
umk3u;울티메이트 모탈 컴뱃 3;MAME megadrij;umk3;1996;Midway;VS Fight;2;;;;;;;;32MB;
undead;언데드 라인;MAME cpc400-flop;Undead Line (1989)(T&E Soft)(J);1989;T&E Soft;Shooting;1;;;;;;MSX2 Disk;all;1Disc;
unsquad;에어리어 88 / U.N. 특수부대;MAME;0;1989;Capcom;Shooting;2;0;Joystick (8-way);good;1;raster;cps1;0;0;3
Urusei Yatsura (1987)(Micro Cavin)(K);우르세이 야츠라 (한글판);MSX Cartridge;;1987;Micro Cavin;Adventure;1;;;;;;MSX2 Disk;all;1Disc;
usas;우사스;MAME cpg120-cart;Treasure of Usas, The (Japan, Europe);1987;Konami;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
uzukeo;우주 거북선;MAME megadrij;Space Turtle Ship (1992,Samsung,ST);1992;Samsung;Shooting;2;;;;;;;;4MB;
Valis 2 - The Fantasm Soldier (K);몽환전사 바리스 2 (한글판);MSX Disk;;1989;Reno;Action;1;;;;;;MSX2 Disk;all;4Disc;
Valis III (K);바리스 III (한글판);SEGA Mega Drive;;1991;Renovation;Action;1;;;;;;;;8MB;
Valis SD (K);바리스 SD (한글판);SEGA Mega Drive;;1992;Laser Soft;Action;1;;;;;;;;4MB;
valis;몽환전사 바리스;MAME cpg120-cart;;1986;Nihon Telenet;Action;1;;;;;;MSX ROMPAC;all;1MB;
valkyrie;발키리의 전설;MAME;0;1989;Namco;Action;1;90;Joystick (8-way);good;;;;;;
vamphalfk;뱀프½;MAME;0;1999;F2 System;Arcade;2;0;joystick (8-way);;;;;;;
Vampire Killer (1986)(Konami)(U) SCC;악마성 드라큐라;MSX Cartridge;;1986;Konami;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
vasara2;바사라 2;MAME;0;2001;Visco;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
vcop2;버추어 캅 2;Model2;0;1995;SEGA;Gun Shooting;;;;;;;;;;
veigues;베이구스 - 택티컬 글래디에이터;MAME pce;;1990;Victor;Shooting;;;;;;;;;;
vendetta;벤데타 / 크라임 파이터즈 2;MAME;0;1991;Konami;Arcade;4;0;Joystick (8-way),dial;good;1;raster;;0;0;3
verytex;베리텍스;MAME megadrij;;1991;Asmik;Shooting;1;;;;;;;;4MB;
vf2;버추어 파이터 2;Model2;0;1995;SEGA;VS Fighting;;;;;;;;;;
vf3;버추어 파이터 3;Model3;0;1996;SEGA;VS Fighting;;;;;;;;;;
vf3tb;버추어 파이터 3 팀배틀;Model3;0;1996;SEGA;VS Fighting;;;;;;;;;;
vf4cart;버추어 파이터 4;SEGA NAOMI;0;2001;SEGA;VS Fighting;;;;;;;;;;
vf4evoct;버추어 파이터 4 에볼루션;SEGA NAOMI;0;2002;SEGA;VS Fighting;;;;;;;;;;
vfju;버추어 파이터 [32X];32X Fusion;vf;1995;SEGA;VS Fight;1;;;;;;;;32MB;
vfkids;버추어 파이터 키즈;MAME;0;1996;SEGA;VS Fighting;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
vhunt2;뱀파이어 헌터 2 ;MAME;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
victroad;이까리 2 / 빅토리로드;MAME;0;1986;SNK;Shooting;2;270;Joystick (8-way),positional;good;1;raster;0;0;0;2
viewpoin;뷰포인트;MAME;0;1992;Sammy;Shooting;1;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
vigilant;비질란테;MAME;0;1988;Irem;Arcade;2;;;;;;;;;
Violin Harmel (1995,Enix,AT)(K);하멜의 바이올린 (한글판);SNES;;1995;Enix;Action;;;;;;;;;;
viostorm;바이올런트 스톰;MAME;0;1993;Konami;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
virnbao;버추어 NBA;SEGA NAOMI;0;1999;SEGA;Sports;;;;;;;;;;
Vixen 357 (1992)(NCS)(JP)(en-ja);빅센 357 (영문판);SEGA Mega Drive;;1992;NCS;SRPG;1;;;;;;;;8MB;
von;버추얼온 사이버 트루퍼스;Model2;0;1996;SEGA;VS Fighting;;;;;;;;;;
von2;버추얼온 2;Model3;0;1998;SEGA;VS Fighting;;;;;;;;;;
vonot;버추얼온 오라토리오 탱그램;SEGA NAOMI;0;1998;SEGA;VS Fighting;;;;;;;;;;
vrdxu;버추어 레이싱 디럭스 [32X];MAME 32x;vrdx;1994;SEGA;Racing;1;;;;;;;;24MB;
vs2;버추어 스트라이커 2;Model3;0;1997;SEGA;Sports;;;;;;;;;;
vsav2;뱀파이어 세이비어 2: 뱀파이어의 제왕;MAME;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
vstrik3c;버추어 스트라이커 3;SEGA NAOMI;0;2002;SEGA;Sports;;;;;;;;;;
vstriker;버추어 스트라이커;Model2;0;1994;SEGA;Sports;;;;;;;;;;
vtenis2c;버추어 테니스 2;SEGA NAOMI;0;2001;SEGA;Sports;;;;;;;;;;
Wai Wai World 2 - SOS!! Paseri Jou (1991,Konami,AT)(J)(T+Kor);와이와이 월드 2 - SOS!! 파세리 성 (한글판);NES;;;;Action;1;;;;;;;;;2
waiwai;와이와이 월드;MAME nes;Wai Wai World (1988,Konami,AT)(J)(T+Eng);;;Action;1;;;;;;;;;2
wakuwak7;와쿠와쿠 7;MAME;0;1996;Sunsoft;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
waniwani;와니와니 월드 / 악어나라;MAME megadrij;Wani Wani World (1992)(Kaneko)(JP);1992;Kaneko;Puzzle;2;;;;;;;;4MB;
warpwarp;워프 워프;MAME cpg120-cart;Warp Warp (1984)(Namcot)(J);1984;Namcot;Action;1;;;;;;MSX ROMPAC;all;256KB;
warriorb;라스탄 사가 3 / 워리어 블레이드;MAME;0;1991;Taito;Action;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
warroid;워로이드;MAME cpg120-cart;;1985;ASCII;VS Fight;2;;;;;;MSX ROMPAC;all;256KB;
warsong;랑그릿사 (영문판);MAME Genesis;Warsong (USA);1991;NCS;SRPG;1;;;;;;;;4MB;
wb3;원더보이 III - 몬스터 레어;MAME;0;1988;SEGA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
wbmljb;원더보이 인 몬스터랜드 (한글판);MAME;wbml;1987;SEGA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
wboy;원더보이;MAME;0;1986;SEGA;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;2
wboya;원더보이;MAME sms;Super Wonder Boy (Japan, Europe);;;Action;;;;;;;;;;
wboymlnd;원더보이 인 몬스터 랜드;MAME sms;Wonder Boy in Monster Land (USA, Europe);;;Action;;;;;;;;;;
wboymw;원더보이 인 몬스터 월드;MAME Genesis;Wonder Boy in Monster World (UE) [!];1992;SEGA;RPG;1;;;;;;;;8MB;
Wedding Peach (K);웨딩피치 (한글판);SNES;;1995;KSS;Puzzle;;;;;;;;;;
whp;월드 히어로즈 퍼펙트;MAME;0;1995;ADK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
wildfang;와일드 팡 / 테크모 나이트;MAME;0;1989;Tecmo;Arcade;2;0;Joystick (8-way),dial;good;1;raster;;0;0;3
wildgunsu;와일드 건;MAME snes;;1995;Natsume;Gun Shooting;;;;;;;;;;
willow;윌로우;MAME;0;1989;Capcom;Action;2;0;Joystick (8-way);good;1;raster;cps1;0;0;2
wiz;마법사 위즈;MAME;0;1985;Seibu;Action;2;270;Joystick (8-way);good;1;raster;0;0;0;2
wldrider;와일드 라이더스;SEGA NAOMI;0;2001;SEGA;Racing;;;;;;;;;;
wndrmomo;원더 모모;MAME;0;1987;Namco;Action;1;;;;;;;;;
wofj;천지를 먹다 II - 적벽대전 / 워리어즈 오브 페이트;MAME;wof;1992;Capcom;Arcade;3;0;Joystick (8-way);good;1;raster;cps2;0;0;2
wolffang;공아 2001 / 울프팡;MAME;rohga;1991;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
wonderm;원더 모모;MAME pce;;1989;Namcot;Action;;;;;;;;;;
wondl96;원더리그 '96 (한국판);MAME;0;1996;SemiCom;Sports;2;;;;;;;;;
wonsiin;원시인;MAME cpg120-cart;;1991;Zemina;Shooting;1;;;;;;MSX ROMPAC;mini;128KB;
worldillu;미키와 도날드: 환상의 세계 ;MAME Genesis;World of Illusion Starring Mickey Mouse & Donald Duck (1992)(Sega)(US);1992;SEGA;Action;2;;;;;;;;8MB;
wrstball;레슬볼 / 파워볼;MAME megadrij;powerbal;1991;Namco;Sports;2;;;;;;;;4MB;
wrungp;웨이브 러너 GP;SEGA NAOMI;0;2001;SEGA;Racing;;;;;;;;;;
wwfmania;WWF 레슬매니아;MAME;0;1995;Midway;Sports;2;0;Joystick (8-way);good;1;raster;0;0;0;5
wwfroyal;WWF 로얄 럼블;SEGA NAOMI;0;1994;Data east;Sports;;;;;;;;;;
wwfsstar;WWF 수퍼스타즈;MAME;0;1989;Technos Japan;Sports;2;0;Joystick (8-way);good;1;raster;0;0;0;2
wwfwfest;WWF 레슬페스트;MAME;0;1991;Technos Japan;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;2
Xak - the Art of Visual Stage (K);사크 - 황폐한 땅 (한글판);SNES;;1993;Sunsoft;RPG;;;;;;;;;;
Xak - Tower of Gazzel;사크 - 가젤의 탑 (한글판);MSX Disk;;1991;Micro Cabin;RPG;1;;;;;;MSX2 Disk;all;4Disc;
Xak2;사크 2 (한글판);MSX Disk;;1990;Micro Cabin;RPG;1;;;;;;MSX2 Disk;all;5Disc;
xevi3dg;제비우스 3D/G;PSXmame;0;1995;Namco;Shooting;;;;;;;cpzn2;;;
xevios;제비우스;MAME;xevious;1982;Namco;Shooting;2;90;Joystick (8-way);imperfect;1;raster;xevious;0;0;2
xevious;제비우스 - 파드라우트 전설;MAME cpg120-cart;Xevious - Fardraut Saga (Japan);1989;Namco;Shooting;1;;;;;;MSX2 ROMPAC;all;2MB;
xevious;제비우스: 파드라우트 전설;MAME pce;Xevious - Fardraut Densetsu (J);1990;Namcot;Shooting;;;;;;;;;;
xexex;젝세스;MAME;0;1991;Konami;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
xmcota;엑스맨: 칠드런 오브 더 아톰;MAME;0;1995;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
xmen;엑스맨;MAME;0;1992;Konami;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;3
xmenu;엑스맨 - 뮤턴트 아포칼립스;MAME snes;X-Men - Mutant Apocalypse (USA);1994;Capcom;Action;;;;;;;;;;
xmultipl;X 멀티플라이;MAME;0;1989;Irem;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
xmvsf;엑스맨 Vs. 스트리트 파이터;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
xsleena;자인드 슬리나;MAME;0;1986;Technos Japan;Action;1;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;2
xtrmhnt2;익스트림 헌팅 2;Atomiswave;0;2006;Sammy;Gun Shooting;;;;;;;;;;
XZRII;XZR II (한글판);MSX Disk;;1988;Reno;RPG;1;;;;;;MSX2 Disk;all;2Disc;
yiear;이 얼 쿵후;MAME nes;Yie Ar Kung-Fu (V1.4) (J);1985;Konami;Action;2;;;;;;;;;2
yiear;이얼 쿵후;MAME cpg120-cart;Yie Ar Kung-Fu (1985)(Konami)(J);1985;Konami;Action;2;;;;;;MSX ROMPAC;all;256KB;
yiear;이얼 쿵후;MAME;0;1985;Konami;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
yiear2;이얼 쿵후 2 - 이가황제의 역습;MAME cpg120-cart;Yie Ar Kung-Fu 2 (1985)(Konami)(J);1985;Konami;Action;2;;;;;;MSX ROMPAC;all;256KB;
yomakor;요마강림;MAME cpc400-flop;Youma Kourin (J);1989;Falcon;Action;1;;;;;;MSX2 Disk;all;1Disc;
Yoshi in Sonic the Hedgehog 2 (USA)(Hack);소닉 2 - 요시 버전;SEGA Genesis;Sonic The Hedgehog 2 (1992,Sega,AT)(W)(Rev.01);2018;SEGA;Action;2;;;;;;;;8MB;
youkaiya;요괴의 집;MAME cpg120-cart;Yokai Yasiki (1986)(Casio)(J);1986;kasio;Action;1;;;;;;MSX ROMPAC;all;256KB;
YS 3 (K);이스 3 (한글판);SNES;;1991;Tonkin House;RPG;;;;;;;;;;
Ys III - Wanderers from Ys (K) [!];Ys III - 이스 세계의 방랑자 (한글판);SEGA Mega Drive;;1991;Falcom;RPG;1;;;;;;;;8MB;
ys;YS;MAME sms;Ys - The Vanished Omens (UE) [!];;;RPG;;;;;;;;;;
YS1;YS 1 (한글판);MSX Disk;;1987;Falcom;RPG;1;;;;;;MSX2 Disk;all;1Disc;
YS2;YS 2 (한글판);MSX Disk;;1988;Falcom;RPG;1;;;;;;MSX2 Disk;all;2Disc;
ys3;YS 3 - 이스 세계의 방랑자;MAME cpc400-flop;YS3;1989;Falcom;RPG;1;;;;;;MSX2 Disk;all;5Disc;
yumepeng;꿈 펭귄 이야기;MAME nes;;1991;Konami;Action;1;;;;;;;;;2
Yuureikun (1988)(System Sacom)(J);유령군;MSX Cartridge;;1988;System Sacom;Action;1;;;;;;MSX2 Disk;all;1Disc;
yuyumt;유유백서 - 마강통일전 ;MAME megadrij;Yuu Yuu Hakusho - Makyou Toitsusen (J) [!];1994;SEGA;VS Fight;4;;;;;;;;24MB;
zanac2;자낙;MAME cpg120-cart;Zanac (1986)(Pony)(J);1986;Compile;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
zanacex;자낙 EX;MAME cpg120-cart;Zanac Ex (Japan);1987;Compile;Shooting;1;;;;;;MSX2 ROMPAC;all;1MB;
zedblade;제드 블레이드;MAME;0;1993;NMK;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
zeldau;젤다의 전설;MAME nes;Zelda no Densetsu 1 - The Hyrule Fantasy (1992,Nintendo,AR)(J);1994;Nintendo;RPG;1;;;;;;;;;2
zerogu2;제로 건너 2;SEGA NAOMI;0;2001;Psikyo;Shooting;;;;;;;;;;
zerogun;제로 건너;Model2;0;1997;Psikyo;Shooting;;;;;;;;;;
zeropnt2;제로 포인트 2;MAME;0;1999;Unico;Gun Shooting;2;0;lightgun;good;1;raster;0;0;0;1
zerotm2k;제로팀 2000;MAME;0;2000;Seibu;Arcade;4;0;joystick (8-way);;;;;;;
zerowing;제로윙;MAME;0;1989;Toaplan;Shooting;;;;;;;;;;
zillion2;트라이 포메이션;MAME sms;Zillion II - The Tri Formation (World);;;Shooting;;;;;;;;;;
zombrvn;좀비 리벤지;SEGA NAOMI;0;1999;SEGA;3D Action;;;;;;;;;;
zooo;주;MAME;0;2004;Success;Puzzle;1;0;Joystick (4-way);good;1;raster;0;0;chd;2
zouzou;조!조!조! 코끼리 구출대작전;MAME megadrij;rolo;1993;Electronic Arts;Action;1;;;;;;;;4MB;
zupapa;주파파!;MAME;0;2001;SNK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
